Itemid,SeoText,ManufacturerID,ManufacturerName,ProductName,Description,Invoice,Feature,Images,Popularity
1060411,3M-Healthcare-US-Opco-LLC-SKTF14X3410,SKTF14X34/10,3M Healthcare US Opco LLC,"DRESSING KIT, SNAP LONG 14X34CM (10KT/CS)",Negative Pressure Wound Therapy Long Dressing Kit SNAP™ 5.5 X 13 Inch,"DRESSING KIT, SNAP LONG 14X34CM (10KT/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1060411_pkit.jpg,
173155,3M-Healthcare-US-Opco-LLC-2051,2051,3M Healthcare US Opco LLC,"DRAPE, INCISE XLG (10/BX 4BX/ CS)",Surgical Drape 3M™ Steri-Drape™ 2 Incise Drape 23 W X 33 L Inch Sterile,"DRAPE, INCISE XLG (10/BX 4BX/ CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/173155.jpg,1
191833,3M-Healthcare-US-Opco-LLC-1194,1194,3M Healthcare US Opco LLC,"DRAPE, ARTHROSCOPY KNEE (5/CS)3M",Orthopedic Drape 3M™ Steri-Drape™ Arthroscopy Drape with Pouch 89 W X 125 L Inch Sterile,"DRAPE, ARTHROSCOPY KNEE (5/CS)3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/191833.jpg,12
124565,3M-Healthcare-US-Opco-LLC-1013,1013,3M Healthcare US Opco LLC,"DRAPE, XRAY/IMAGE INTENSIFIER (10/BX)                 3M",C-Arm Drape 3M™ Steri-Drape™ 64 X 41 Inch X-Ray Image Intensifier,"DRAPE, XRAY/IMAGE INTENSIFIER (10/BX)                 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/124565.jpg,3
5715,3M-Healthcare-US-Opco-LLC-1012,1012,3M Healthcare US Opco LLC,"DRAPE, FLUOROSCOPE TRANSP (10/BX)                     3M",Fluoroscope Cover 3M™ Steri-Drape™ 35 X 43 Inch Fluoroscopes,"DRAPE, FLUOROSCOPE TRANSP (10/BX)                     3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5715.jpg,9
362568,3M-Healthcare-US-Opco-LLC-1089,1089,3M Healthcare US Opco LLC,"DRAPE, UTILITY SHEET (2/PK 80PK/CS)                   3M",General Purpose Drape 3M™ Steri-Drape™ Utility Sheet 22 W X 25 L Inch Sterile,"DRAPE, UTILITY SHEET (2/PK 80PK/CS)                   3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/362568.jpg,16
94540,3M-Healthcare-US-Opco-LLC-1018,1018,3M Healthcare US Opco LLC,"DRAPE, SURG INSTR POUCH (10/BX)                       3M",3M™ Steri-Drape™ Instrument Pocket Drape,"DRAPE, SURG INSTR POUCH (10/BX)                       3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/94540.jpg,167
5719,3M-Healthcare-US-Opco-LLC-1035,1035,3M Healthcare US Opco LLC,"DRAPE, INCISE TREATMENT (10/BX)                       3M",Surgical Drape 3M™ Steri-Drape™ Incise Drape 3-7/8 W X 7-7/8 L Inch Sterile,"DRAPE, INCISE TREATMENT (10/BX)                       3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5719.jpg,11
5721,3M-Healthcare-US-Opco-LLC-1050,1050,3M Healthcare US Opco LLC,"DRAPE, INCISE LG (10/BX)      3M",Surgical Drape 3M™ Steri-Drape™ Large Incise Drape 17 W X 23 L Inch Sterile,"DRAPE, INCISE LG (10/BX)      3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5721.jpg,91
5720,3M-Healthcare-US-Opco-LLC-1040,1040,3M Healthcare US Opco LLC,"DRAPE, INCISE MED (10/BX)     3M",Surgical Drape 3M™ Steri-Drape™ Medium Incise Drape 13 W X 13 L Inch Sterile,"DRAPE, INCISE MED (10/BX)     3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5720.jpg,3
5722,3M-Healthcare-US-Opco-LLC-1051,1051,3M Healthcare US Opco LLC,"DRAPE, INCISE XLG (10/BX)",Surgical Drape 3M™ Steri-Drape™ X-Large Incise Drape 23 W X 33 L Inch Sterile,"DRAPE, INCISE XLG (10/BX)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5722.jpg,14
113533,3M-Healthcare-US-Opco-LLC-1016,1016,3M Healthcare US Opco LLC,"DRAPE, INCISE W/IRR POUCH (10/BX)                     3M",Surgical Drape 3M™ Steri-Drape™ Irrigation Pouch 19 W X 23 L Inch Sterile,"DRAPE, INCISE W/IRR POUCH (10/BX)                     3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/113533.jpg,83
5725,3M-Healthcare-US-Opco-LLC-1072,1072,3M Healthcare US Opco LLC,"DRAPE, APERTURE W/POUCH (10/BX)                       3M",Surgical Drape 3M™ Steri-Drape™ Aperture Drape 9-1/4 W X 18 L Inch Sterile,"DRAPE, APERTURE W/POUCH (10/BX)                       3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5725.jpg,3
151636,3M-Healthcare-US-Opco-LLC-1024,1024,3M Healthcare US Opco LLC,"DRAPE, APERTURE W/POUCH (10/BX)                       3M",EENT Drape 3M™ Steri-Drape™ Small Aperture Drape 15 W X 19 L Inch Sterile,"DRAPE, APERTURE W/POUCH (10/BX)                       3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/151636.jpg,11
5717,3M-Healthcare-US-Opco-LLC-1020,1020,3M Healthcare US Opco LLC,"DRAPE, APERTURE SM (10/BX)    3M",EENT Drape 3M™ Steri-Drape™ Small Drape with Aperture 15 W X 15 L Inch Sterile,"DRAPE, APERTURE SM (10/BX)    3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5717_size.jpg,253
5727,3M-Healthcare-US-Opco-LLC-1092,1092,3M Healthcare US Opco LLC,"DRAPE, MINOR PROCEDURE (25/BX)3M",Surgical Drape 3M™ Steri-Drape™ Small Drape with Aperture 22 W X 25 L Inch Sterile,"DRAPE, MINOR PROCEDURE (25/BX)3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5727_lineart.jpg,623
142526,3M-Healthcare-US-Opco-LLC-1003,1003,3M Healthcare US Opco LLC,"DRAPE, INCISE W/ISO BG (10/BX)3M",Surgical Drape 3M™ Steri-Drape™ Isolation Drape 20 W X 20 L Inch Sterile,"DRAPE, INCISE W/ISO BG (10/BX)3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/142526.jpg,38
334448,3M-Healthcare-US-Opco-LLC-1018L,1018L,3M Healthcare US Opco LLC,"DRAPE, SURG LONG INSTR POUCH (10/BX)                  3M",Instrument Pocket Drape 3M™ Steri-Drape™ 9-5/8 X18 Inch Sterile,"DRAPE, SURG LONG INSTR POUCH (10/BX)                  3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/334448_lineart.jpg,7
169330,3M-Healthcare-US-Opco-LLC-1061,1061,3M Healthcare US Opco LLC,"DRAPE, INCISE SPEC (10/BX)",EENT Drape 3M™ Steri-Drape™ Medium Drape with Incise and Pouch 51 W X 51 L Inch Sterile,"DRAPE, INCISE SPEC (10/BX)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/169330_lineart.jpg,18
5718,3M-Healthcare-US-Opco-LLC-1030,1030,3M Healthcare US Opco LLC,"DRAPE, APERTURE LG (10/BX)    3M",EENT Drape 3M™ Steri-Drape™ Aperture Drape 31 W X 51 L Inch Sterile,"DRAPE, APERTURE LG (10/BX)    3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5718.jpg,13
122622,3M-Healthcare-US-Opco-LLC-6617,6617,3M Healthcare US Opco LLC,"DRAPE, ISO IOBAN (5/BX)       3M",Orthopedic Drape 3M™ Steri-Drape™ Isolation Drape with Incise and Pouch 125 W X 83 L Inch Sterile,"DRAPE, ISO IOBAN (5/BX)       3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/122622.jpg,43
359970,3M-Healthcare-US-Opco-LLC-1022,1022,3M Healthcare US Opco LLC,"DRAPE, OPHTHALMOSCOPE (20/BX 4BX/CS)",EENT Drape 3M™ Steri-Drape™ Refractive Drape 10 W X 16 L Inch Sterile,"DRAPE, OPHTHALMOSCOPE (20/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/359970_plineart.jpg,6
185815,3M-Healthcare-US-Opco-LLC-6619,6619,3M Healthcare US Opco LLC,"DRAPE, ISO IOBAN II STR (5/CS)3M",Orthopedic Drape 3M™ Steri-Drape™ Large Isolation Drape with Incise and Pouch 129 W X 100 L Inch Sterile,"DRAPE, ISO IOBAN II STR (5/CS)3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/185815.jpg,114
177163,3M-Healthcare-US-Opco-LLC-6658,6658,3M Healthcare US Opco LLC,"DRAPE, INCISE IOBAN II W/POUCH(5/BX)                 3M",Surgical Drape 3M™ Steri-Drape™ Large Pouch with Incise Film 30 W X 30 L Inch Sterile,"DRAPE, INCISE IOBAN II W/POUCH(5/BX)                 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/177163.jpg,11
5714,3M-Healthcare-US-Opco-LLC-1010,1010,3M Healthcare US Opco LLC,"DRAPE, SURG TWL LG 17""X23"" (10/BX 4BX/CS)",General Purpose Drape 3M™ Steri-Drape™ Large Towel Drape 17 W X 23 L Inch Sterile,"DRAPE, SURG TWL LG 17""X23"" (10/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5714_ppkgleft.jpg,201
324134,3M-Healthcare-US-Opco-LLC-1000NSD,1000NSD,3M Healthcare US Opco LLC,"DRAPE, SURG N/S (100/CS)      3M",Surgical Drape 3M™ Steri-Drape™ Small Towel Drape 11 W X 17 L Inch NonSterile,"DRAPE, SURG N/S (100/CS)      3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/324134.jpg,9
5716,3M-Healthcare-US-Opco-LLC-1015,1015,3M Healthcare US Opco LLC,"DRAPE, U ADHSV (10/BX 4BX/CS) 3M",Orthopedic Drape 3M™ Steri-Drape™ U-Drape 47 W X 51 L Inch Sterile,"DRAPE, U ADHSV (10/BX 4BX/CS) 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5716_size.jpg,293
371071,3M-Healthcare-US-Opco-LLC-1000DISP,1000DISP,3M Healthcare US Opco LLC,"DRAPE, STERI ROLL W/DISPENSER 3M",General Purpose Drape 3M™ Steri-Drape™ Roll Prep Drape with Dispenser 11 Inch X 25 Yard NonSterile,"DRAPE, STERI ROLL W/DISPENSER 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/371071.jpg,12
297443,3M-Healthcare-US-Opco-LLC-1015NSD,1015NSD,3M Healthcare US Opco LLC,"DRAPE, N/S (100/CS)           3M",Orthopedic Drape 3M™ Steri-Drape™ U-Drape 47 W X 51 L Inch NonSterile,"DRAPE, N/S (100/CS)           3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/297443.jpg,20
460823,3M-Healthcare-US-Opco-LLC-1115,1115,3M Healthcare US Opco LLC,"STERI-DRAPE, TUBE ORGANZR (100/BX 4BX/CS)             3M",Tube Organizer 3M™ Steri-Drape™,"STERI-DRAPE, TUBE ORGANZR (100/BX 4BX/CS)             3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/460823.jpg,
177162,3M-Healthcare-US-Opco-LLC-1067,1067,3M Healthcare US Opco LLC,"DRAPE, U W/POUCH (5/BX)       3M",Orthopedic Drape 3M™ Steri-Drape™ U-Pouch 35 W X 30 L Inch Sterile,"DRAPE, U W/POUCH (5/BX)       3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/177162.jpg,36
5785,3M-Healthcare-US-Opco-LLC-R1547,R1547,3M Healthcare US Opco LLC,"CLOSURE, STRI-STP 1/2""X4"" (6/PK,50PK/BX)              3M",Skin Closure Strip Steri-Strip™ 1/2 X 4 Inch Nonwoven Material Reinforced Strip White,"CLOSURE, STRI-STP 1/2""X4"" (6/PK,50PK/BX)              3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5785_ppkgleft2.jpg,1505
5784,3M-Healthcare-US-Opco-LLC-R1546,R1546,3M Healthcare US Opco LLC,"CLOSURE, STRI-STP 1/4""X4"" 10S (50/BX)                 3M",Skin Closure Strip Steri-Strip™ 1/4 X 4 Inch Nonwoven Material Reinforced Strip White,"CLOSURE, STRI-STP 1/4""X4"" 10S (50/BX)                 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5784_ppkgleft.jpg,365
5779,3M-Healthcare-US-Opco-LLC-R1540,R1540,3M Healthcare US Opco LLC,"CLOSURE, STRI-STP 1/8""X3"" (50PK/BX)                   3M",Skin Closure Strip Steri-Strip™ 1/8 X 3 Inch Nonwoven Material Reinforced Strip White,"CLOSURE, STRI-STP 1/8""X3"" (50PK/BX)                   3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5779_ppkgleft.jpg,301
5781,3M-Healthcare-US-Opco-LLC-R1542,R1542,3M Healthcare US Opco LLC,"CLOSURE, STRI-STP 1/4""X1-1/2"" (6/EA(PK) 50EA/BX 4BX/CS)",Skin Closure Strip Steri-Strip™ 1/4 X 1-1/2 Inch Nonwoven Material Reinforced Strip White,"CLOSURE, STRI-STP 1/4""X1-1/2"" (6/EA(PK) 50EA/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5781_ppkgleft.jpg,454
5780,3M-Healthcare-US-Opco-LLC-R1541,R1541,3M Healthcare US Opco LLC,"CLOSURE, STRI-STP 1/4""X3"" 3S (3/PK 50PK/BX 4BX/CS)",Skin Closure Strip Steri-Strip™ 1/4 X 3 Inch Nonwoven Material Reinforced Strip White,"CLOSURE, STRI-STP 1/4""X3"" 3S (3/PK 50PK/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5780_ppkgleft.jpg,1064
5786,3M-Healthcare-US-Opco-LLC-B1551,B1551,3M Healthcare US Opco LLC,"CLOSURE, STERI-STRIP SKIN TONE1/4""X3"" 3S (50/BX) 3M",Skin Closure Strip Steri-Strip™ 1/4 X 3 Inch Nonwoven Material Flexible Strip Tan,"CLOSURE, STERI-STRIP SKIN TONE1/4""X3"" 3S (50/BX) 3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5786_ppkgleft.jpg,279
304148,3M-Healthcare-US-Opco-LLC-B1557,B1557,3M Healthcare US Opco LLC,"CLOSURE, STERI-STRIP SKIN TONE1/2""X4"" (50/BX 4BX/CS)    3M",Skin Closure Strip Steri-Strip™ 1/2 X 4 Inch Nonwoven Material Flexible Strip Tan,"CLOSURE, STERI-STRIP SKIN TONE1/2""X4"" (50/BX 4BX/CS)    3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/304148_ppkgleft.jpg,347
5967,3M-Healthcare-US-Opco-LLC-R1548,R1548,3M Healthcare US Opco LLC,"CLOSURE, STRI-STP 1""X5"" 4S (25/BX)                    3M",Skin Closure Strip Steri-Strip™ 1 X 5 Inch Nonwoven Material Reinforced Strip White,"CLOSURE, STRI-STP 1""X5"" 4S (25/BX)                    3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/5967_ppkgleft.jpg,263
127107,3M-Healthcare-US-Opco-LLC-A1847,A1847,3M Healthcare US Opco LLC,"CLOSURE, STRI-STP IOD 1/2""X4"" 6S (50PK/BX EA=PK)",Antimicrobial Skin Closure Strip Steri-Strip™ Antimicrobial 1/2 X 4 Inch Nonwoven Material Reinforced Strip Tan,"CLOSURE, STRI-STP IOD 1/2""X4"" 6S (50PK/BX EA=PK)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/127107_ppkgleft.jpg,44
359636,3M-Healthcare-US-Opco-LLC-1217,1217,3M Healthcare US Opco LLC,"PAPER, PRINTER (2RL/CS)       3M",3M™ Paper Roll 3-1/8 Inch X 100 Foot Roll,"PAPER, PRINTER (2RL/CS)       3M",,,
347468,3M-Healthcare-US-Opco-LLC-9660,9660,3M Healthcare US Opco LLC,"BLADE, CLIPPER ASSEMBLY PIVOTING (50/CS)",Pivoting Clipper Blade Assembly 3M™ Single Use,"BLADE, CLIPPER ASSEMBLY PIVOTING (50/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/347468_pdet.jpg,633
237687,3M-Healthcare-US-Opco-LLC-R1549,R1549,3M Healthcare US Opco LLC,"CLOSURE, STRI-STP 1/2""X2"" 6S (50/BX)                  3M",Skin Closure Strip Steri-Strip™ 1/2 X 2 Inch Nonwoven Material Reinforced Strip White,"CLOSURE, STRI-STP 1/2""X2"" 6S (50/BX)                  3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/237687_ppkgleft.jpg,486
836200,3M-Healthcare-US-Opco-LLC-9680,9680,3M Healthcare US Opco LLC,"BLADE, SURG CLIPPER PROFESSIONAL (50/CS)",Surgical Clipper Blade 3M™,"BLADE, SURG CLIPPER PROFESSIONAL (50/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/836200_pdet.jpg,277
1061817,3M-Healthcare-US-Opco-LLC-9667L,9667L,3M Healthcare US Opco LLC,"STARTER KIT, SURG CLIPPER W/CHARGER W/O BLADES",3M™ Surgical Clipper Kit Pivoting Head 160 Minute Run Time,"STARTER KIT, SURG CLIPPER W/CHARGER W/O BLADES",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1061817_front.jpg,140
836202,3M-Healthcare-US-Opco-LLC-9682,9682,3M Healthcare US Opco LLC,"STAND, CHARGER DROP IN W/CORD F/9681 CLIPPER (1/CS)",Charger Stand 3M™ For 9681 Surgical Clippers,"STAND, CHARGER DROP IN W/CORD F/9681 CLIPPER (1/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/836202.jpg,40
1059303,3M-Healthcare-US-Opco-LLC-9662L,9662L,3M Healthcare US Opco LLC,"CHARGER, F/SURGICAL CLIPPER 9661L",Charger Stand 3M For 3M™ Surgical Clipper 9661L with Pivoting Head,"CHARGER, F/SURGICAL CLIPPER 9661L",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1059303.jpg,30
1059302,3M-Healthcare-US-Opco-LLC-9661L,9661L,3M Healthcare US Opco LLC,"CLIPPER, SURGICAL W/PIVOTING HEAD (1/CS)",3M™ Surgical Clipper Pivoting Head 160 Minute Run Time,"CLIPPER, SURGICAL W/PIVOTING HEAD (1/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/1059302.jpg,45
1195679,3M-Healthcare-US-Opco-LLC-9681,9681,3M Healthcare US Opco LLC,"CLIPPER, SURGICAL PROFESSIONALNEXT GENERATION (4/CS)",3M™ Rechargeable Surgical Clippers 120 Minutes,"CLIPPER, SURGICAL PROFESSIONALNEXT GENERATION (4/CS)",,,31
374556,3M-Healthcare-US-Opco-LLC-CMW06,CMW06,3M Healthcare US Opco LLC,"PADDING, CAST SYN 6""X4YDS (20RL)                      3MORTH",Cast Padding Undercast 3M™ Synthetic 6 Inch X 4 Yard Polyester NonSterile,"PADDING, CAST SYN 6""X4YDS (20RL)                      3MORTH",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/374556_left.jpg,67
131514,3M-Healthcare-US-Opco-LLC-MS02,MS02,3M Healthcare US Opco LLC,"STOCKINETTE, SYN 2""X25YDS (1RL/CS)                    3MORTH",Stockinette Tubular / Undercast 3M™ Synthetic 2 Inch X 25 Yard Polyester NonSterile,"STOCKINETTE, SYN 2""X25YDS (1RL/CS)                    3MORTH",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/131514_pkgleft.jpg,205
374554,3M-Healthcare-US-Opco-LLC-CMW03,CMW03,3M Healthcare US Opco LLC,"PADDING, CAST SYN 3""X4YDS (20PK/BG)                   3MORTH",Cast Padding Undercast 3M™ Synthetic 3 Inch X 4 Yard Polyester NonSterile,"PADDING, CAST SYN 3""X4YDS (20PK/BG)                   3MORTH",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/374554_front.jpg,216
131513,3M-Healthcare-US-Opco-LLC-MS01,MS01,3M Healthcare US Opco LLC,"STOCKINETTE, SYN 1""X25YDS (1RL/CS)                    3MORTH",Stockinette Tubular / Undercast 3M™ Synthetic 1 Inch X 25 Yard Polyester NonSterile,"STOCKINETTE, SYN 1""X25YDS (1RL/CS)                    3MORTH",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/131513_pkgleft.jpg,243
374555,3M-Healthcare-US-Opco-LLC-CMW04,CMW04,3M Healthcare US Opco LLC,"PADDING, CAST SYN 4""X4YDS (20RL/BG)                   3MORTH",Cast Padding Undercast 3M™ Synthetic 4 Inch X 4 Yard Polyester NonSterile,"PADDING, CAST SYN 4""X4YDS (20RL/BG)                   3MORTH",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/374555_group.jpg,174
704867,3M-Healthcare-US-Opco-LLC-9690,9690,3M Healthcare US Opco LLC,"BLADE, PREM F/9661 CLIPPER (20/CS)                    3M",Specialty Clipper Blade Assembly 3M™ Single Use,"BLADE, PREM F/9661 CLIPPER (20/CS)                    3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/704867.jpg,15
131515,3M-Healthcare-US-Opco-LLC-MS03,MS03,3M Healthcare US Opco LLC,"STOCKINETTE, SYN 3""X25YDS (1RL/CS)                    3MORTH",Stockinette Tubular / Undercast 3M™ Synthetic 3 Inch X 25 Yard Polyester NonSterile,"STOCKINETTE, SYN 3""X25YDS (1RL/CS)                    3MORTH",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/131515_pkgleft.jpg,268
311916,3M-Healthcare-US-Opco-LLC-3582,3582,3M Healthcare US Opco LLC,"DRESSING, TEGADERM 2""X2 3/4""",Transparent Film Dressing with Pad 3M™ Tegaderm™ 2 X 2-3/4 Inch Frame Style Delivery Rectangle Sterile,"DRESSING, TEGADERM 2""X2 3/4""",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/311916_ppkgleft.jpg,931
199246,3M-Healthcare-US-Opco-LLC-MS06,MS06,3M Healthcare US Opco LLC,"STOCKINETTE, SYN 6""X25YDS (1RL/CS)                    3MORTH",Stockinette Tubular / Undercast 3M™ Synthetic 6 Inch X 25 Yard Polyester NonSterile,"STOCKINETTE, SYN 6""X25YDS (1RL/CS)                    3MORTH",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/199246.jpg,19
318721,3M-Healthcare-US-Opco-LLC-3586,3586,3M Healthcare US Opco LLC,"DRESSING, TEGADERM 3 1/2""X4"" (25/BX)",Transparent Film Dressing with Pad 3M™ Tegaderm™ +Pad 3-1/2 X 4 Inch Frame Style Delivery Rectangle Sterile,"DRESSING, TEGADERM 3 1/2""X4"" (25/BX)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/318721.jpg,370
311917,3M-Healthcare-US-Opco-LLC-3584,3584,3M Healthcare US Opco LLC,"DRESSING, TEGADERM 4""X 2 3/4"" (50/BX 4BX/CS)",Transparent Film Dressing with Pad 3M™ Tegaderm™ 2-3/8 X 4 Inch Frame Style Delivery Rectangle Sterile,"DRESSING, TEGADERM 4""X 2 3/4"" (50/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/311917_ppkgleft.jpg,150
318722,3M-Healthcare-US-Opco-LLC-3587,3587,3M Healthcare US Opco LLC,"DRESSING, TEGADERM 3 1/2""X4"" (25/BX 4BX/CS)",Transparent Film Dressing with Pad 3M™ Tegaderm™ 3-1/2 X 4 Inch Frame Style Delivery Rectangle Sterile,"DRESSING, TEGADERM 3 1/2""X4"" (25/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/318722_ppkgleft.jpg,214
324099,3M-Healthcare-US-Opco-LLC-3590,3590,3M Healthcare US Opco LLC,"DRESSING, TEGADERM W/PAD 3 12X8"" (25/BX)              3M",Transparent Film Dressing with Pad 3M™ Tegaderm™ 3-1/2 X 8 Inch Frame Style Delivery Rectangle Sterile,"DRESSING, TEGADERM W/PAD 3 12X8"" (25/BX)              3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/324099.jpg,123
360349,3M-Healthcare-US-Opco-LLC-3588,3588,3M Healthcare US Opco LLC,"TEGADERM, DRESSING PAD 6""X6"" (25/BX 4BX/CS)           3M",Transparent Film Dressing with Pad 3M™ Tegaderm™ +Pad 6 X 6 Inch Frame Style Delivery Square Sterile,"TEGADERM, DRESSING PAD 6""X6"" (25/BX 4BX/CS)           3M",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/360349.jpg,160
324098,3M-Healthcare-US-Opco-LLC-3589,3589,3M Healthcare US Opco LLC,"DRESSING, TEGADERM W/PAD  3 1/2""X6"" (25/BX 4BX/CS)",Transparent Film Dressing with Pad 3M™ Tegaderm™ 3-1/2 X 6 Inch Frame Style Delivery Rectangle Sterile,"DRESSING, TEGADERM W/PAD  3 1/2""X6"" (25/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/324098.jpg,274
374553,3M-Healthcare-US-Opco-LLC-CMW02,CMW02,3M Healthcare US Opco LLC,"PADDING, CAST SYN 2""X4YDS (20PK/BG)                   3MORTH",Cast Padding Undercast 3M™ Synthetic 2 Inch X 4 Yard Polyester NonSterile,"PADDING, CAST SYN 2""X4YDS (20PK/BG)                   3MORTH",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/374553_left.jpg,175
1220168,3M-Healthcare-US-Opco-LLC-90801,90801,3M Healthcare US Opco LLC,"DRESSING, TEGADERM ACRYLIC OVAL 4.4X5"" (10/BX 4BX/CS)",Absorbent Transparent Film Dressing 3M™ Tegaderm™ Absorbent 4-3/8 X 5 Inch Oval Sterile,"DRESSING, TEGADERM ACRYLIC OVAL 4.4X5"" (10/BX 4BX/CS)",,,102
324207,3M-Healthcare-US-Opco-LLC-3593,3593,3M Healthcare US Opco LLC,"DRESSING, TEGADERM W/PAD  3 1/2""X13 3/4"" (25/BX 4BX/CS)",Transparent Film Dressing with Pad 3M™ Tegaderm™ 3-1/2 X 13-3/4 Inch Frame Style Delivery Rectangle Sterile,"DRESSING, TEGADERM W/PAD  3 1/2""X13 3/4"" (25/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/324207.jpg,22
324100,3M-Healthcare-US-Opco-LLC-3591,3591,3M Healthcare US Opco LLC,"DRESSING, TEGADERM W/PAD 3 12X10"" (25/BX 4BX/CS)",Transparent Film Dressing with Pad 3M™ Tegaderm™ + 3-1/2 X 10 Inch Frame Style Delivery Rectangle Sterile,"DRESSING, TEGADERM W/PAD 3 12X10"" (25/BX 4BX/CS)",,https://imgcdn.mckesson.com/CumulusWeb/Images/Original_Image/324100.jpg,136
1214365,3M-Healthcare-US-Opco-LLC-90802,90802,3M Healthcare US Opco LLC,"DRESSING, ACRYLIC SQ 5""X5"" (10/BX 4BX/CS)",Absorbent Transparent Film Dressing 3M™ Tegaderm™ Absorbent 5-7/8 X 6 Inch Rectangle Sterile,"DRESSING, ACRYLIC SQ 5""X5"" (10/BX 4BX/CS)",,,31
